,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB,longitude,latitude
820388,1317608,,521160.0,0.0,0.0,0.0,1.0,1.0,East,2022/2023,MILL ROAD,HARRISVILLE ROAD,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,827300.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,76.0,Auckland,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,174.964328490725,-37.1977080744622
820393,1317613,,565700.0,0.0,0.0,0.0,1.0,1.0,West,2022/2023,PAEKAKARIKI HILL ROAD,FURZE HILL,Serious Crash,No,2023,0.0,North,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Dark,2072101.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,1.0,0.0,60.0,0.0,None,0.0,0.0,,44.0,Porirua City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,174.938500690509,-41.0383103113671
820395,1317615,,505010.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,PAPAROA VALLEY ROAD,FRANKLIN ROAD,Serious Crash,Yes,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,130802.0,0.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Northland Region,Nil,2-way,Sealed,,0.0,1.0,0.0,50.0,0.0,Off,0.0,0.0,,3.0,Kaipara District,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.235282116879,-36.0999374412963
820408,1317628,,587701.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,CURLETTS ROAD,OWENS TERRACE,Serious Crash,Yes,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,2476800.0,0.0,0.0,0.0,4.0,,,0.0,,0.0,1.0,0.0,0.0,Canterbury Region,Nil,2-way,Sealed,,0.0,1.0,0.0,50.0,0.0,Off,0.0,0.0,,60.0,Christchurch City,Stop,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,172.567775337027,-43.5350022901123
820418,1317638,,610051.0,0.0,0.0,0.0,2.0,0.0,South,2022/2023,WINTON LORNEVILLE HIGHWAY,MCKENZIE ROAD,Fatal Crash,Yes,2023,0.0,South,0.0,1.0,0.0,Flat,0.0,,0.0,0.0,Dark,3076500.0,0.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Southland Region,Nil,2-way,Sealed,,0.0,2.0,0.0,100.0,0.0,None,0.0,0.0,,73.0,Southland District,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,168.34115117745,-46.2334285713582
820419,1317639,,597860.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,ARCHIBALD STREET,AGNES STREET,Minor Crash,Yes,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,2740800.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Canterbury Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,63.0,Ashburton District,Stop,,,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,171.720802190019,-43.9196746287486
820420,1317640,,526602.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,SH 23,TE MATA ROAD,Serious Crash,Yes,2023,0.0,North,1.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,860500.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,0.0,0.0,1.0,0.0,100.0,0.0,None,0.0,0.0,,13.0,Waikato District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,2.0,0.0,0.0,Fine,Null,174.916639134357,-37.8323183111947
820430,1317650,,508010.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,OFF ROAD - CAR PARK,,Serious Crash,No,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,1.0,0.0,Bright sun,327300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auckland Region,Nil,Off road,Sealed,0.0,0.0,2.0,0.0,,0.0,Off,0.0,0.0,,76.0,Auckland,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.769979449489,-36.7867097728953
820447,1317667,,581833.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,THE COASTAL HIGHWAY,TASMAN VIEW ROAD,Minor Crash,Yes,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,2373800.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tasman Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,51.0,Tasman District,Nil,0.0,0.0,0.0,1.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,173.047344409512,-41.2196628329926
820452,1317672,,529501.0,0.0,0.0,0.0,2.0,0.0,South,2022/2023,HUKANUI ROAD,TONGARIRO STREET,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,875400.0,2.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,30.0,16.0,Hamilton City,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Heavy rain,Null,175.28353021475,-37.7577657658623
820455,1317675,75.0,535231.0,0.0,0.0,0.0,2.0,0.0,East,2022/2023,TAURANGA ROAD,DAVIDSON ROAD,Serious Crash,Yes,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1113500.0,0.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,,0.0,3.0,0.0,100.0,0.0,None,0.0,0.0,,15.0,Matamata-Piako District,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Heavy rain,Null,175.836981565329,-37.8439484261115
820464,1317684,,520303.0,0.0,0.0,0.0,2.0,0.0,North,2022/2023,MOUNT WELLINGTON HIGHWAY,WILLIAM HARVEY PLACE,Serious Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,627400.0,0.0,0.0,0.0,4.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,1.0,0.0,50.0,0.0,Off,0.0,0.0,,76.0,Auckland,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.843753267207,-36.9003256673448
820465,1317685,,537100.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,NGATAI ROAD,EMILY PLACE,Minor Crash,No,2023,0.0,South,0.0,0.0,1.0,Flat,0.0,,0.0,0.0,Dark,1158401.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Bay of Plenty Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,23.0,Tauranga City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Light rain,Null,176.13293400851,-37.6724307871522
820467,1317687,,504501.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,WAIHUE ROAD,AVOCA ROAD,Minor Crash,No,2023,0.0,North,1.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,119600.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northland Region,Nil,2-way,Unsealed,0.0,0.0,0.0,0.0,100.0,0.0,Off,0.0,0.0,,3.0,Kaipara District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,173.848166717496,-35.8541099865561
820468,1317688,,573000.0,0.0,0.0,0.0,2.0,0.0,Null,2022/2023,JERVOIS QUAY,HARRIS STREET,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,2127800.0,1.0,0.0,0.0,6.0,,,0.0,,0.0,0.0,0.0,0.0,Wellington Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,47.0,Wellington City,Traffic Signals,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.778334714546,-41.2883019941116
820491,1317711,,524002.0,0.0,0.0,0.0,0.0,0.0,South,2022/2023,MCKENZIE ROAD,TARATA CRESCENT,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,725601.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,1.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,76.0,Auckland,Nil,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.788665771716,-36.9590454088837
820492,1317712,,536831.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,OCEANBEACH ROAD,CONCORD AVENUE,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1199800.0,1.0,1.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Bay of Plenty Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,23.0,Tauranga City,Give way,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,176.22574509719,-37.6676537373549
820493,1317713,,536653.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,RANGIURU ROAD,HUSE LANE,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1210300.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bay of Plenty Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,Off,0.0,0.0,,22.0,Western Bay of Plenty District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Mist or Fog,Null,176.376910833938,-37.8099695926814
820499,1317719,,541740.0,0.0,0.0,0.0,0.0,0.0,East,2022/2023,TAHAREPA ROAD,SUNSET STREET,Minor Crash,No,2023,0.0,East,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Bright sun,1268100.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Waikato Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,Off,1.0,0.0,,21.0,Taupo District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,176.094128529341,-38.6953454624924
820526,1317746,,520402.0,0.0,0.0,0.0,2.0,0.0,South,2022/2023,SOUTHERN MOTORWAY,PENROSE OBR,Minor Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,642200.0,1.0,0.0,0.0,3.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,1-way,Sealed,,0.0,0.0,0.0,100.0,0.0,Off,0.0,0.0,,76.0,Auckland,Nil,,,0.0,0.0,0.0,0.0,Open,1.0,0.0,0.0,Fine,Null,174.821526573027,-36.9103330824897
820528,1317748,,520301.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,PILKINGTON ROAD,STEWART AVENUE,Minor Crash,No,2023,0.0,South,0.0,0.0,1.0,Flat,0.0,,0.0,0.0,Bright sun,628001.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,76.0,Auckland,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,174.854947668851,-36.8960400192683
820529,1317749,,581250.0,1.0,0.0,0.0,1.0,0.0,Null,2022/2023,ALABAMA ROAD,WELD STREET,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,2303900.0,1.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,0.0,Marlborough Region,Nil,1-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,53.0,Marlborough District,Give way,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,173.954603876328,-41.5283945338873
820542,1317762,,563101.0,1.0,0.0,0.0,1.0,0.0,Null,2022/2023,TE AWE AWE STREET,VICTORIA AVENUE,Minor Crash,No,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Twilight,1812100.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,40.0,Palmerston North City,Give way,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,175.629135114932,-40.3644300633926
820548,1317768,,551301.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,WHITAKER STREET,BLAKE STREET,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,1.0,,0.0,0.0,Bright sun,1544800.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taranaki Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,33.0,New Plymouth District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.23022460956,-39.0029792776185
820549,1317769,,602900.0,0.0,0.0,0.0,4.0,0.0,East,2022/2023,CARROLL STREET,HOPE STREET,Fatal Crash,No,2023,0.0,East,0.0,1.0,0.0,Hill Road,0.0,,0.0,0.0,Overcast,2896900.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Otago Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,71.0,Dunedin City,Nil,0.0,0.0,0.0,0.0,1.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,170.498956885914,-45.8810421493403
820550,1317770,,569600.0,0.0,1.0,0.0,1.0,0.0,Null,2022/2023,WESTERN HUTT ROAD,RIVER ROAD,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1916500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,0.0,0.0,80.0,0.0,Off,0.0,0.0,,46.0,Lower Hutt City,Traffic Signals,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,174.996248975991,-41.1450754396874
820556,1317776,,587904.0,0.0,0.0,0.0,2.0,0.0,Null,2022/2023,SPRINGS ROAD,ROBINSONS ROAD,Serious Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,2500600.0,0.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Canterbury Region,Nil,2-way,Sealed,,0.0,1.0,0.0,80.0,0.0,Off,0.0,0.0,,62.0,Selwyn District,Stop,,,0.0,0.0,1.0,0.0,Open,0.0,0.0,0.0,Fine,Null,172.486457917002,-43.6106154156998
820572,1317792,,516003.0,0.0,0.0,0.0,1.0,0.0,West,2022/2023,REMUERA ROAD,KELVIN ROAD,Minor Crash,No,2023,0.0,West,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Bright sun,495300.0,1.0,0.0,0.0,4.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,76.0,Auckland,Isolated Pedestrian signal (non-intersection),,,0.0,0.0,1.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.817547351237,-36.8796836533105
820574,1317794,,524811.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,MCLEOD ROAD,WEYMOUTH ROAD,Minor Crash,No,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,773502.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,On,1.0,0.0,30.0,76.0,Auckland,Give way,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.863098145063,-37.0487785330687
820579,1317799,,561410.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,AWAHURI FEILDING ROAD,SATORI WAY,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1789000.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,80.0,2.0,None,0.0,0.0,,39.0,Manawatu District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,1.0,0.0,0.0,Mist or Fog,Null,175.549717116998,-40.2390012437623
820582,1317802,75.0,612730.0,0.0,0.0,0.0,0.0,0.0,South,2022/2023,TUATAPERE OREPUKI HIGHWAY,MCINERNEY ROAD,Minor Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Dark,3188900.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,73.0,Southland District,Nil,0.0,0.0,0.0,1.0,0.0,0.0,Open,1.0,0.0,0.0,Fine,Null,167.697805702753,-46.2441585777674
820583,1317803,,522301.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,MAXWELL AVENUE,SEYMOUR AVENUE,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,666100.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,76.0,Auckland,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,174.859115950334,-36.9660238855615
820588,1317808,,545832.0,0.0,0.0,0.0,2.0,0.0,North,2022/2023,PAKOWHAI ROAD,CHESTERHOPE ROAD,Minor Crash,No,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1403900.0,1.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,0.0,Hawke's Bay Region,Nil,2-way,Sealed,,0.0,0.0,0.0,80.0,0.0,None,0.0,0.0,30.0,30.0,Hastings District,Nil,,,0.0,0.0,0.0,0.0,Open,1.0,0.0,0.0,Fine,Null,176.861406122318,-39.5737723518003
820589,1317809,,523300.0,0.0,0.0,0.0,0.0,0.0,Null,2022/2023,MARAETAI DRIVE,CAMPBELL ROAD,Serious Crash,No,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,719500.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,1.0,0.0,50.0,0.0,Off,0.0,0.0,,76.0,Auckland,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,175.032805307391,-36.8801135740703
820590,1317810,,562800.0,0.0,0.0,0.0,1.0,0.0,Null,2022/2023,PRINCESS STREET,BROADWAY AVENUE,Minor Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1829600.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,1.0,0.0,0.0,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,40.0,Palmerston North City,Traffic Signals,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,175.614674026778,-40.3532308874764
820592,1317812,,541320.0,0.0,0.0,0.0,2.0,0.0,Null,2022/2023,TIHOI ROAD,WHANGAMATA ROAD,Minor Crash,Yes,2023,0.0,North,0.0,0.0,0.0,Flat,0.0,Easter,0.0,0.0,Overcast,1293302.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,,0.0,0.0,0.0,100.0,0.0,Off,0.0,0.0,,21.0,Taupo District,Stop,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,175.74638165611,-38.5965821275831
820596,1317816,,514802.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,ASH STREET,ASH ST ACCESS,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,387004.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,76.0,Auckland,Nil,0.0,0.0,0.0,1.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.682969016813,-36.8986529653324
820597,1317817,45.0,542904.0,0.0,0.0,0.0,0.0,0.0,South,2022/2023,WAIOEKA ROAD,WAIRATA ROAD,Serious Crash,Yes,2023,0.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1335700.0,0.0,0.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Bay of Plenty Region,Nil,2-way,Sealed,,0.0,1.0,0.0,100.0,0.0,None,0.0,0.0,,27.0,Ōpōtiki District,Nil,,,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,177.350746152666,-38.2806025811399
820599,1317819,,610074.0,0.0,0.0,0.0,0.0,0.0,Null,2022/2023,WOODLANDS INVERCARGILL HIGHWAY,KENNINGTON ROSLYN BUSH ROAD,Serious Crash,Yes,2023,0.0,West,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,3161801.0,0.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Southland Region,Nil,2-way,Sealed,,0.0,1.0,0.0,100.0,0.0,Off,1.0,0.0,,75.0,Invercargill City,Stop,,,0.0,0.0,1.0,0.0,Open,0.0,0.0,0.0,Fine,Null,168.453844996864,-46.3845522117516
820616,1317836,25.0,570300.0,0.0,0.0,0.0,1.0,0.0,North,2022/2023,MARINE DRIVE,RANGIURU ROAD,Minor Crash,No,2023,1.0,South,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1982303.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,70.0,0.0,On,0.0,0.0,,46.0,Lower Hutt City,Nil,0.0,1.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.907130100106,-41.2671243366651
820657,1317877,,511800.0,0.0,0.0,0.0,2.0,0.0,Null,2022/2023,SUNNYSIDE ROAD,SEYMOUR ROAD,Minor Crash,No,2023,0.0,South,0.0,0.0,0.0,Hill Road,0.0,,1.0,0.0,Bright sun,277600.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Auckland Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,76.0,Auckland,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,174.635496228242,-36.8957977006951
820673,1317893,,578902.0,0.0,0.0,0.0,2.0,0.0,Null,2022/2023,VIVIAN STREET,HARLEY STREET,Minor Crash,No,2023,0.0,South,0.0,0.0,1.0,Flat,0.0,,0.0,0.0,Bright sun,2232200.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,48.0,Masterton District,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,175.638153993821,-40.9628937448938
820710,1317930,,600826.0,0.0,0.0,0.0,1.0,0.0,South,2022/2023,GEORGETOWN-PUKEURI ROAD,RATHLIN ROAD,Non-Injury Crash,Yes,2023,0.0,North,0.0,0.0,1.0,Flat,0.0,,0.0,0.0,Dark,2826400.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Otago Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,68.0,Waitaki District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,170.846093394598,-44.9122475056083
820714,1317934,,535350.0,0.0,0.0,0.0,2.0,0.0,Null,2022/2023,LOGAN STREET,MANNERING STREET,Minor Crash,No,2023,0.0,East,0.0,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1139200.0,1.0,0.0,0.0,2.0,,,0.0,,0.0,0.0,0.0,0.0,Waikato Region,Nil,2-way,Sealed,,0.0,0.0,0.0,50.0,0.0,None,0.0,0.0,,19.0,South Waikato District,Give way,,,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,175.869966962015,-38.2170746183095
820716,1317936,,551112.0,0.0,0.0,0.0,1.0,1.0,South,2022/2023,SOUTH ROAD,TIMARU ROAD UPPER,Minor Crash,Yes,2023,0.0,North,0.0,0.0,0.0,Hill Road,0.0,,0.0,0.0,Twilight,1553901.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taranaki Region,Nil,2-way,Sealed,0.0,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,33.0,New Plymouth District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,173.915537629253,-39.164399702222
